tweet_id,user_id,user_name,followers_count,friends_count,user_location,text,retweet_count
704818901817827329,1435514654,Reagan,540,247,corn,"RT @CNN: .@RealBenCarson calls on GOP candidates to gather; says 2016 race took ""turn for the worse"" https://t.co/bvl1CWf1dD https://t.co/N…",0
704818900589006848,567084493,Trump Phenomenon,518,42,None,@realDonaldTrump https://t.co/MSJRKiNA5k,0
704818901851447296,2702153256,♡,6438,157,ig: brencrystal,bernie needs to pull through tonight,0
704818902023409664,533154242,Todd,105,253,"Birdsboro, Pa.",RT @ImwithHer2016: Hillary takes Georgia and Virginia #SuperTuesday ⭐️🇺🇸⭐️💙,0
704818902098964480,3242082773,sharoncarterbarber,87,208,"Atlanta, GA","RT @KingVantes: JUST VOTED for @realDonaldTrump 👏👏👏 #AlwaysTrump
@KatrinaPierson @DanScavino @TrumpTrain8 @NolteNC @AJDelgado13 https://t.c…",0
704818902019264512,252353889,Mary Lyons,267,283,None,#SuperTuesday #SuperHRC  https://t.co/PfNew4bEJN,0
704818902132457472,116014884,Lost Sophist,1914,2104,None,"@SenSanders Is it because most of them are religious fanatics, who think the 'Lord' will provide a safe planet, despite any harm we do to it",0
704818902140915712,20651754,Sam Thomas,861,1461,"Ardmore, PA","Democrats in AL, MA, OK, TN, &amp; TX (most) you have 1 hour to get out and vote for @HillaryClinton! Be in line by 8PM ET or 7PM CT. #imwithher",0
704818902585499649,2848666053,Diann poore,1926,1909,Ga.,"RT @CzarofFreedom: Dr. Ben Carson: GOP Elites and Pundits Have Offered Me Cash, Political Support to Quit Race https://t.co/mBtwDnZ3iY via …",0
704818902354644992,239510568,Thomas Bishop,3037,2106,Los Angeles,"RT @mmfa: Seth Meyers slams Donald Trump's ""proposed dangerous new limits on the first amendment and freedom of the press"" https://t.co/HDI…",0
704818902593888256,78753935,Mister shawty is P,920,2297,atl,RT @GLCTHEISM: #ism The Difference Between #BernieSanders &amp; #HillaryClinton During the Civil Rights Era https://t.co/OFrrIhxNSP,0
704818902338039808,60799175,Hannah Rushing,108,562,Martha's Vineyard,Georgia! Virginia! #HillaryClinton #SuperTuesday,0
704818902388359169,2730969312,Right Wing Raven,10091,9150,USA,Donald Trump dominating Georgia!!!! #SuperTuesday #AlwaysTrump #Trump2016,0
704818902191230976,283765382,Carmela,29,141,None,RT @corporatepigs29: An #evangelical condemns #DonaldTrump https://t.co/0aZWYiFGYZ,0
704818902568726528,305270455,Alex,176,158,"Atlanta, GA","RT @PaulBegala: BREAKING NEWS:  @CNN projects @HillaryClinton wins Virginia.  Congrats to her and her team, and AMERICA'S GREATEST GOVERNOR…",0
704818902602293249,28434898,Jonathan Heeter,2115,818,"Newport News, VA","CNN projects Hillary Clinton wins Georgia, Virginia while Bernie Sanders claims Vermont. #SuperTuesday",0
704818902614716416,23177485,Taelyn,236,773,"SD, California",RT @mayaharris_: Hillary Clinton Has A Plan To Get Black Women Entrepreneurs Capital. #ImWithHer https://t.co/6dKVbDsBKT,0
704818902786711552,701610328228888576,Lynzi Karau,23,48,"South Fork, CO","@canyonvue @curtislauraj @guardian furthermore, try getting your own opinions instead of mimicking your leader @realDonaldTrump",0
704818903030079488,859715586,Jetson Stones,149,153,Most Dope Syndicate ,"RT @Hannah_hcb: If you're considering voting for Donald Trump today, please, watch this.  https://t.co/Bj2b0TvX6p",0
704818903004770305,36126343,SteveStanfill,36,71,"Laguna Woods, CA.","RT @Hillary4Florida: BREAKING: Hillary Clinton wins Virginia!!!

😍🇺🇸#VAPrimary #ImWithHer #Florida #HillYes #SuperHRC #SuperTuesday https:/…",0
704818902681853952,1102665366,Hillary for Prison,1186,2441,United States,@Fix_Today @BernieSanders Germany is doing great?? What Rock did you just crawl out from under? Get back to me when you've done some work,0
704818902942007298,17159134,WTXL ABC 27,15723,2576,"Tallahassee, FL","RT @ABCPolitics: BREAKING: ABC projects Hillary Clinton will win Virginia primary, based on exit poll data https://t.co/TnrAxxMecF https://…",0
704818903327907840,217841136,I Wish You Love,894,903,Miami Native All American Girl,RT @DharmaBum77: The Republican Party tried to BRIBE @RealBenCarson to drop out! These people are venomous! @GOP @realDonaldTrump  https://…,0
704818903369785345,285625474,.Roberto.,325,335,Los Angeles is my playground,"RT @CNN: BREAKING: CNN projects @HillaryClinton wins Virginia &amp; Georgia, @BernieSanders wins Vermont https://t.co/GgxMgrIyS1 https://t.co/k…",0
704818903533363202,24727332,Bill Garrett,2952,938,None,"RT @megynkelly: .@KarlRove: “The closer that @realDonaldTrump gets to 300 [out of 595 delegates on GOP side], the more this race is over.” …",0
704818902908293121,1876214341,spooky spice,310,835,Oklahoma,"This means nothing, yet. But I hope if Clinton gets it, that Bernie at least cuts it close.  https://t.co/clwIYtmlRj",0
704818903499689984,3886099279,Oliver,855,1112,United States,"RT @DanScavino: ""WE ARE GOING TO MAKE AMERICA GREAT AGAIN!!""
Donald J. Trump • #SuperTuesday
#TrumpTrain #Trump2016 https://t.co/bmDdHVJz6N",0
704818903285764096,2914756233,OxMark.,335,352,None,@greeneyes0084 @VegasGOP @realDonaldTrump And the Yuge number of voters that are pissed off at the US GOV. GO TRUMP!!,0
704818903709515776,2538960576,Duresmeen,234,291,Chicago,RT @iatemuggles: Donald Trump is the Abu Jahl of his generation,0
704818902950395906,22956905,Dave Maney,544,177,"Wheat Ridge, Colorado",Holy crap one stiff breeze. #RiffRaff @realDonaldTrump #booboisie #SuperTuesday @TheRickWilson https://t.co/dkjVQS5YWC,0
704818903805988865,62887750,Alex,301,283,Florida ☀️,RT @VlOLETCHACHKl: Bernie's young supporters on Twitter vs Bernie's young supporters at the polls https://t.co/CU9NK7LfpL,0
704818903906705408,423804754,Rachel Smolkin,4498,1116,None,"RT @CNNPolitics: #Breaking: CNN projects @HillaryClinton wins Virginia, Georgia; @BernieSanders wins Vermont https://t.co/DkPyle0Wrv https:…",0
704818903763910658,2370959600,Global Weirding,2653,1288,Earth,"I am one of 12,809 people to endorse Bernie Sanders for president. Join me at https://t.co/4jTdMfVM6X via @feelthebernorg #feelthebern",0
704818903806058497,15486163,Simon Marks,4249,2881,Washington DC,"Democrats:  CBS projects Hillary Clinton wins Georgia, Virginia.  Sanders wins Vermont.",0
704818904078614528,28578194,Allen Henry,1187,1006,"Montgomery, AL","According to @NBCNews projections - @realDonaldTrump wins Georgia, @HillaryClinton wins Virginia and Georgia, @SenSanders wins Vermont",0
704818904481308672,41090380,Priyansh,608,498,"Loughborough, England",RT @cnnbrk: CNN projects: @HillaryClinton wins Georgia and Virginia. @BernieSanders wins Vermont. https://t.co/nAz9i6Qi1d,0
704818904464363520,1581948024,TexasProud,1684,1512,None,RT @BHappy6543: Rubio just another corrupt politician. Under investigation for double billing etc! #SuperTuesday #Trump2016  https://t.co/c…,0
704818904795844608,2993222656,UK Elections,2995,2,"The Election Centre, UK",RT @US_Votes: Bernie Sanders projected to win Vermont. https://t.co/mR9S7F9TxQ,0
704818904711860225,16434028,Gabrielle Levy,1292,706,"Washington, DC","#Virginia NBC projection: Hillary wins, Republicans too close to call.",0
704818905299230721,1738057094,Samuel Gervais,231,466,"Québec, Canada","RT @Hillary4Florida: BREAKING: Hillary Clinton wins Georgia!!!

😍🇺🇸#GAPrimary #ImWithHer #Florida #HillYes #SuperHRC #SuperTuesday https://…",0
704818905592819713,2715145857,Sam wallace,53,52,None,RT @FillWerrell: Ted Cruz 😂😂 https://t.co/QjV8uO5j9p,0
704818905756397568,447858103,Lorenzo L.M.®,810,597,Italia                                                                            ,"RT @realDonaldTrump: Wow! Thank you Louisville, Kentucky! 
#VoteTrump on 3/5/2016! Lets #MakeAmericaGreatAgain!
https://t.co/frO6s3NKpp htt…",0
704818905823494145,468982444,Kathryn Maher,305,404,"Charlotte, NC",RT @JDiamond1: And here's @realDonaldTrump's angle for the press conference: https://t.co/x9hiYfLDln,0
704818905940926464,635875086,tiff,12093,2262,New York,"RT @RoseAnnDeMoro: We are in it to win it, from California to New York! Vote for @BernieSanders on #SuperTuesday! #FeelTheBern https://t.co…",0
704818906033233920,1633979006,Just Being Myself™,192,259,"New Jersey, USA",RT @FoxNews: BREAKING NEWS: Fox News projects @realDonaldTrump as the winner of the Georgia Republican Primary. https://t.co/3LDq1N3z0k,0
704818905009811456,18391051,Action News on 6abc,338777,419,Philadelphia,"#BREAKING ABC News projects Hillary Clinton will win Georgia, Virginia primary https://t.co/8NqmIk862t https://t.co/SY84GigLcJ",0
704818905953366016,294918280,i_AM_theChange,3752,2306,O.C.,RT @GlennHeiser: Bernie Sanders Fights for You! He Needs You to Fight for Him! #Lubbock #Irving #Amarillo #GrandPrairie #PasadenaTX https:/…,0
704818906230198272,513774875,Michelle,2964,3026,NM/MN,RT @areyou0: Breaking news Hillary Clinton is the predicted winner in Georgia and Virginia,0
704818906301652992,2350295821,#CalvosArgentinosNO,170,653,Cádiz.,@realDonaldTrump ey b0ss,0
704818905957720065,4222254388,C.V.C.,45,85,None,What will help fracture the party is a biased &amp; corrupt liberal media that is financially connected to candidates  https://t.co/Ks8enH2dbw,0
704818905156624385,15391102,WUSA9,81188,5337,"Washington, DC",#BREAKING: CBS News projects that Hillary Clinton will win Virginia and Georgia primaries. https://t.co/4vfsRIUWJN,0
704818906553253888,339821379,Peggy Lorenzo,1067,1304,None,RT @shanevanderhart: This wasn't exactly a well-kept secret. #NeverTrump  https://t.co/W3a6k74rBW,0
704818906544758784,560936049,aleka,604,198,None,"RT @VictorPopeJr: I feel like we're all on a reality show called ""How long until they all realize they're on a reality show"" https://t.co/l…",0
704818906914013185,17197626,RobertPatillo,31,49,"Atlanta, GA","RT @CNNPolitics: #Breaking: CNN projects @HillaryClinton wins Virginia, Georgia; @BernieSanders wins Vermont https://t.co/DkPyle0Wrv https:…",0
704818906037248000,4665557424,AG,66,108,None,"RT @KingVantes: JUST VOTED for @realDonaldTrump 👏👏👏 #AlwaysTrump
@KatrinaPierson @DanScavino @TrumpTrain8 @NolteNC @AJDelgado13 https://t.c…",0
704818906435682304,382400704,Thorne Hale,603,1265,Diamonds of Atlanta ,RT @Real_Holbrook: Hillary Clinton wins GA. Good job ATLANTA! #SuperTuesday,0
704818906729467904,1644129194,عبدالله بن السواح︎ ,105150,20522,آرض الله الواسعة - شوف المفضلة,@realDonaldTrump I love you,0
704818907241119745,2173981217,Jœdell Beckham,7778,384,Massachusetts,RT @PizzaPartyBen: #FeelTheBern https://t.co/tTP9TBMNYl,0
704818906704318465,3837382157,renata_piranha,68,109,None,@jornalnacional ÀS FORÇAS SATÂNICAS E CORRUPTAS QUE A MALDITA E DESGRAÇADA GLOBO SERÃO DESTRUIDAS DONALD TRUMP SERÁ O PRESIDENTE DOS EUA,0
704818907006242818,3081176178,rosie,560,721,she / her / they / them ,RT @MADBLACKTWINK: Y'all can stop hating Halsey Now look what she did to these Donald Trump signs https://t.co/ewifDbM0It,0
704818906855186432,600478093,Sapp,304,307,Just another day in paradise,Holy crap. I don't think people realize how much I dislike Hillary Clinton,0
704818907207471104,3222932234,c squared (THOT) ✘,351,180,( ˇ෴ˇ ),@realDonaldTrump love u,0
704818907144658944,2834711824,carla stephens,1050,780,michigan,RT @StandwHillary: Hillary already projected to win Georgia and Virginia!!! #ImWithHer #StandWithHillary,0
704818907362824192,618830790,Richard Vadasy,348,270,Riverview,"RT @CNNPolitics: #Breaking: CNN projects @HillaryClinton wins Virginia, Georgia; @BernieSanders wins Vermont https://t.co/DkPyle0Wrv https:…",0
704818907316666368,3303842489,!rama,164,153,None,RT @_reeUP: We closed.  https://t.co/AZonBkSn4p,0
704818907354259456,14090948,Antonio French,130704,1739,"St. Louis, MO, USA",RT @ABC: JUST IN: @ABC projects Hillary Clinton will win Georgia and Virginia Democratic primaries. https://t.co/rPVI4G1DmZ https://t.co/65…,0
704818907530530816,2896306143,aries indomita,180,249,None,RT @cordo_nymous: Donald Trump quiere cometer crímenes de guerra y los neoconservadores creen que es demasiado moderado https://t.co/GtpZIF…,0
704818907295580160,1518618452,Brianna,420,510,BRC March '97 - September '15,RT @garyfromteenmom: im voting for bernie salad,0
704818906951655424,228735126,Maebe,330,151,"San Antonio, Texas","RT @actlightning: Ted Cruz : RT 0123missy: Just PROUDLY voted for tedcruz in Chattanooga, TN!  #SuperTuesday #GOP2016 #TrumpTrain #CruzCrew",0
704818907459158016,19704846,Esteban,105,435,None,"My hope, especially regarding student loan &amp; Obamacare reform plans is for #BernieSanders wins the Democratic primary. #FeelTheBern",0
704818907723464704,33286490,Chuck Hutchinson,629,1168,"Yukon, Oklahoma","Bernie wins Vermont. Go Bernie,",0
704818906184028160,758216502,Ñoah Čaldwell,199,147,"Allen, TX",Support @realDonaldTrump https://t.co/qlM9igWLJE,0
704818907434131456,26094914,Will Matthews,213,220,"New York, NY ",Rubio beating the expectations game. Close enough to not be eliminated at 7PM sharp. Excellent. https://t.co/WSyIAmQo1V,0
704818907291320321,244675157,BernieBot,2640,4151,Liberal in Mississippi,#Bernie #BernieSanders #BernieSandersForPresident2016 #BernieStrong  https://t.co/D7gmS51sPc,0
704818907530534912,899134621,Jewels,97,86,None,"I certainly see your point! We cant give up! Bernie, ""by the people, for the people"". #FeelTheBern #Florida4Bernie https://t.co/x1EjPt4Fhc",0
704818907769536512,935728682,Perfectly Made Posh,1094,1969,"Spokane, WA","RT @marcorubio: I've been making jokes on the trail, but here's the scary reality. Donald Trump is dangerous — and here's why: https://t.co…",0
704818907920670723,57743432,Angela,486,273,"Durham, North Carolina",RT @cnnbrk: CNN projects: @HillaryClinton wins Georgia and Virginia. @BernieSanders wins Vermont. https://t.co/nAz9i6Qi1d,0
704818908176519169,3764513247,@Ted_Cruz4Prez,132,199,None,RT @fitethegoodfite: Donald Trump Said A Lot Of Gross Things About Women On “Howard Stern” https://t.co/JYJLA89zCA via @BuzzFeedAndrew #Cru…,0
704818907844972546,44688778,Asawin Suebsaeng,9783,999,"Washington, DC","Fox News projects Trump wins Georgia.

also, that Hillary wins Georgia and Virginia.",0
704818907744378880,3906755893,The RaDD Network,517,1827,"San Francisco, CA","@DWStweets is blatantly beholden to @HillaryClinton. 
#NotOurDNC #NoMoreEnablingDWS
#DWSResign OR #HillaryWithdraw 
@larrywilmore help.",0
704818908285542400,528986602,Collin Crouse,4143,4061,Athens/Cincinnati ,RT @FoxNews: BREAKING NEWS: Fox News projects @realDonaldTrump as the winner of the Georgia Republican Primary. https://t.co/3LDq1N3z0k,0
704818908398809089,25153007,rural2004,156,1120,"Maringá, Brasil ","RT @CNN: BREAKING: CNN projects @HillaryClinton wins Virginia &amp; Georgia, @BernieSanders wins Vermont https://t.co/GgxMgrIyS1 https://t.co/k…",0
704818907908014080,1306337893,candie cregar,328,249,tx!! ,RT @JODYHiGHROLLER: iF TRUMP DOESNT BECOME PRESiDENT iM MOViNG TO NORTH KOREA iF BERNiE iSNT PRESiDENT SOUTH SPAiN HiLARY EAST iTALY TOM CR…,0
704818908512002048,462391467,Michael,187,307,NY,@realDonaldTrump congrats,0
704818909166247937,1165934089,Belle Curve,4462,4498,DC USA,RT @alann_thoo: I voted for Bernie🤘🏼🇺🇸 #FeelTheBern https://t.co/cTbUAM1Itx,0
704818908939862017,393574007,KassDRE,745,311,"Chicago, IL",@HillaryClinton Georgia &amp; Virgina for the win 🙏🏾👊🏾,0
704818909107593216,2468419091,Nicole Weborg,235,274,None,Seriously need to stop this shit. The Clinton's are assholes. Enough said https://t.co/ZcwJ9wCD1T,0
704818910193913856,2799304305,the original priya,22,88,None,RT @allenjoelm: I'm not gonna sit here and tell you how to caucus tonight but just remember Donald Trump said he'd date his daughter if he …,0
704818909875204096,75944553,Nida Khan,5823,5578,NYC & Worldwide ,"RT @CNN: BREAKING: CNN projects @HillaryClinton wins Virginia &amp; Georgia, @BernieSanders wins Vermont https://t.co/GgxMgrIyS1 https://t.co/k…",0
704818909954838529,22697925,SGM,695,503,Alabama,Hillary has won Va and Ga.,0
704818910084907013,18524353,E.L.I.T.A.,5408,743,El Camino with the seat low ,Hillary vs Donald Trump. You gotta be fucking kidding me.,0
704818910122647554,30320170,Samantha Irace,485,492,"Oceanport, New Jersey",Can I skip class to see the result of Super Tuesday? @realDonaldTrump,0
704818910361587712,90068645,☁️,1176,516,None,@realDonaldTrump drop out #Hillary2016,0
704818910055378948,3226525043,Baby Bean,93,43,In my bed,"RT @BernieSanders: Want real change? Vote for Bernie. #SuperTuesday 
https://t.co/ZaoGzRK1GS
https://t.co/OIy5ZxilCN",0
704818910361587715,45825324,Jay Fredrickson,65,39,"Gig Harbor, Washington",Donald Trump wins every State but Texas and Virginia today.  @realDonaldTrump @JoeNBC,0
704818910495772672,2201616654,Jasmine Williams,793,262,"Mobile, AL","RT @CNN: BREAKING: CNN projects @HillaryClinton wins Virginia &amp; Georgia, @BernieSanders wins Vermont https://t.co/GgxMgrIyS1 https://t.co/k…",0
704818910672117760,289019185,Elizabeth Hawkes,1288,1194,Colorado / Florida / Chicago ,Donald Trump: Flying to Florida now. Together we will MAKE AMERICA GREAT AGAIN!,0
704818910630174720,755113,Shaun King,225703,3628,"Atlanta, GA",RT @the_intercept: NRA lobbyist will co-host @HillaryClinton fundraiser. https://t.co/DQJzDezaun by @ZaidJilani https://t.co/7TZsXpQg8i,0
704818910718197760,1144089289,Matt Spires,109,199,"Georgia, USA",@realDonaldTrump I told you we had your back sir!,0
704818910927953920,4548203357,Mike Roy,208,237,South Florida,RT @seanhannity: Watch: Hillary Clinton Praises Member Of The Ku Klux Klan https://t.co/ldnkIraN4k,0
704818910932160514,2316341204,fay,687,320,614 | 252,RT @cnnbrk: CNN projects: @HillaryClinton wins Georgia and Virginia. @BernieSanders wins Vermont. https://t.co/nAz9i6Qi1d,0
704818911011852289,2354409865,SAINZ | AMAZINGTINT,17,793,Kentucky,"RT @JayT584: Spkr Ryan: “This party does not prey on people’s prejudices”

(I guess Trump's got everybody lying now.)

https://t.co/SkqAzD9…",0
704818911175438336,1976048480,Liza Rose,335,386,"Bristol University, England",RT @GmoneyRainmaker: Media is in the tank for the #GOP Establishment &amp; Pundits have no clue on how to handle @realDonaldTrump so exciting 2…,0
704818910999285764,4725775576,Avneet Paul,31,60,Canada,"Clinton:liar
Bernie:socialist 
Trump:fascist
Cruz:theocrat
Rubio:Useless 

Not a single free market guy.

Such bad choices !",0
704818910906855424,2790951523,Sosa Ray Charles,290,254,None,Dang I can't even claim Louisville anymore 😂  https://t.co/Bqrmz8Klmf,0
704818911045251072,19171162,Lisa Spurgeon,562,869,"Sherman, TX","RT @TexasForBernie: Lonna, Bryan &amp; Winter from Ft. Worth say : ""Our new family, our new family tradition..."" #SuperTuesday #FeelTheBern htt…",0
704818911263326208,1735473206,Sammy L Davis,277,436,freedom indiana,"RT @jstines3: With Congress's NEGATIVE approval, it's a BONUS they DISLIKE CRUZ! VOTE CRUZ! 

#CruzCrew #TrusTED #PJNET #TCOT

https://t.co…",0
704818911317876737,886817598,Politicaljunkie,66,206,Texas,RT @SemperLibertas: This. https://t.co/81meqlAmdf,0
704818911364026368,3288362353,RightAsRain,441,171,None,"RT @Veteran4Trump: @MittRomney @katiepack  @SpeakerRyan This is for you! STOP IT
#SuperTuesday    
#Trump2016 
#AlwaysTrump
#TrumpTrain htt…",0
704818911187959808,1660301298,Donna Mullins,7,13,None,"@realDonaldTrump
https://t.co/qeAV7EGQG2
#NeverTrump IF YOU LOVE AMERICA #WRITEINCRUZ
@SenTedCruz
#choosecruz",0
704818911456444416,334330779,The angry moderate,1510,1963,Pittsburgh North Hills,@JohnSmithChgo @nhdogmom You do realize that Hillary is losing against all but 1 Republican in national polls right?,0
704818911292751872,213135263,Zezzy,213,1016,SF Bay Area,Lmao https://t.co/h0Xmo0A6Gx,0
704818911708061696,983865536,Audrey,126,133,None,"RT @CNNPolitics: #Breaking: CNN projects @HillaryClinton wins Virginia, Georgia; @BernieSanders wins Vermont https://t.co/DkPyle0Wrv https:…",0
704818911405944832,4909098766,Circus Politics,172,435,None,"BREAKING: ABC projects Hillary Clinton will win Virginia primary, based on exit poll data https://t.co/QC6QyNFSnZ",0
704818911687131136,99861624,Beth Fritzinger,296,406,"Syracuse, NY",Defend it with all your might. #vote #berniesanders #supertuesday https://t.co/usUlLHwpWx,0
704818912165175296,65587835,vincent,262,820,los angeles,RT @ABC: JUST IN: @ABC projects Bernie Sanders will win Vermont Democratic Primary https://t.co/HApgCKgMzR #SuperTuesday https://t.co/xF83E…,0
704818912093802496,399580991,T.S. Begley,39,71,None,RT @ModeledBehavior: Donald Trump is a black light for the hotel room that is the Republican Party,0
704818912404348928,3358908082,silverapples80,81,70,United Kingdom,#FeelTheBern #SuperTuesday #SuperTuesday16 #VoteTogether #VoteforBernie #NotMeUs #Hillary #ImNotWithHer #HillNo  https://t.co/RXqWWIrbC1,0
704818912526016512,26130336,Dan Schutte,2264,1578,"Charlottesville, VA",FOX projects Vermont for Bernie Sanders.  These were the slam dunks pretty much all day.,0
704818912614031360,547311324,marina maduro,121,132,None,RT @la_patilla: Vargas Llosa: Donald Trump  es un peligro para su país https://t.co/UcgS5Swj0i,0
704818912475508736,123934144,Gina Alicia,36,120,"New Mexico, USA","RT @ALD9119: #MA Residents, please get to your polling place &amp; vote @BernieSanders now. Don't reward HRC campaign for breaking MA election …",0
704818912664260608,329631457,Aranzal2016,21230,17,Mongolia,"RT @PhilipWegmann: Channeling John Madden, Karl Rove observes that the more points a candidate has, the more likely it is they'll win.  htt…",0
704818913050271744,1573540309,GA FOR TRUMP,1260,1828,"Georgia, USA","RT @Don_Vito_08: Trump Wins Big! @realDonaldTrump  #RINO  #VoteTrump  #Trump2016
#MakeAmericaGreatAgain!
#SuperTuesday #GOP https://t.co/BP…",0
704818913054486528,152208943,GangstaOfBoats,982,352,Cosmos,"RT @SputnikInt: BREAKING: @HillaryClinton wins Virgina &amp; Georgia, @BernieSanders wins Vermont #SuperTuesday https://t.co/QuySeiHqmM https:/…",0
704818913138315268,15443952,Leslie Cruz #ZK73EM,655,1001,Indiana,"RT @silverkait: @Im_ur_hklbry @tedcruz 
Took two of my grandsons, voted for Cruz 👍",0
704818912978800640,151934600,Mike,384,521,"ÜT: 19.407557,-99.174748",RT @businessinsider: CNN: Hillary Clinton is projected to win Georgia https://t.co/18pBh3NH93 https://t.co/DkFJjHOLVn,0
704818912685334529,62152465,Amy,1399,508,"Cocoa, FL","RT @BernieSanders: Want real change? Vote for Bernie. #SuperTuesday 
https://t.co/ZaoGzRK1GS
https://t.co/OIy5ZxilCN",0
704818913431916544,71033370,Alexandre Monteiro,753,1735,"Manaus, Amazonas, Brasil","RT @CNNPolitics: #Breaking: CNN projects @HillaryClinton wins Virginia, Georgia; @BernieSanders wins Vermont https://t.co/DkPyle0Wrv https:…",0
704818913347899396,21295767,Dayve Suess,247,977,None,RT @cnnbrk: CNN projects: @HillaryClinton wins Georgia and Virginia. @BernieSanders wins Vermont. https://t.co/nAz9i6Qi1d,0
704818914027507712,2435948240,Mathew Helman,358,526,"Melrose, MA",Shorter @SpeakerRyan: #DonaldTrump is an unacceptable racist &amp; I will absolutely support him if he's the #GOP nominee. #SuperTuesday #drumpf,0
704818914073546753,49479101,Laura,76,280,"Austin, Texas",RT @TexasForBernie: Revolutionaries Phonebanking for @BernieSanders @drafthouse ATX. YOU Can Help! https://t.co/6NsYocxVRS #SuperTuesday ht…,0
704818913809461250,76022818,DanielAbel,27,149,New York City,@realDonaldTrump projected winner in #Georgia!!!,0
704818913867988992,1945394954,Susan P Fino,18,12,None,Does Trump use on his hair the same dye Boehner uses on his face? Inquiring minds want to know. #Trump #Boehner @realDonaldTrump,0
704818914379874304,125481480,Adam Hyland,585,550,Boston,RT @OtherDanOBrien: See if you can guess which quote is by Donald Trump and which one is by Adolf Hitler https://t.co/IqbCSXDUkx,0
704818913843011584,2391870344,linda sue,2312,2215,"Atlanta, GA",The real Hillary? She's here in her own voice. I DARE you to check it out. https://t.co/DWo4rDKw36 #ATrueNightmare https://t.co/KXknLcsOMD,0
704818914509746176,3884679133,Pepperdine Democrats,27,19,"Malibu, CA",Congratulations to @BernieSanders for winning in Vermont,0
704818914471993344,2389375657,Anjale,336,827,"Chicago, IL",Here are nine examples of Donald Trump being racist https://t.co/xEfIzfSWBh via @HuffPostPol,0
704818915046592514,3311760296,Cruzie♡Q,3347,2994,None,RT @glennbeck: 1st David Duke. Now Louis Farrakhan? Really? @realDonaldTrump u have some gr8 praise. A+ ppl https://t.co/Mlel6aChwK https:/…,0
704818914350538752,35957548,TED WINN,6076,1015,"ÜT: 33.81037,-84.374451",@BethR_27516 😂😂😂😂😂😂 right!  @realDonaldTrump disavowed him years ago but had amnesia the other day - smh,0
704818914778152961,23835119,Karen Kraft,614,701,"Cypress, Texas","Check out ""Watch: Hillary Clinton Praises Member Of The Ku Klux Klan"" at  https://t.co/FxiS7mvJ7b",0
704818915420016640,19099768,NecroNOMNOMNOMicon,389,798,"waukegan, il",RT @DreddByDawn: Don't you fucking dare suggest the problem w Donald Trump is that he's mentally ill.,0
704818915260698625,51590281,Fifth House Sun,399,122,FifthHouseSun.net,MSNBC calls Georgia for Hillary and Drumpf. VA for Hillary. VA too close to call between Trump &amp; Rubio. VT for Bernie.,0
704818915592019969,144570961,Valentine Cotton,13786,14270,None,RT @fitethegoodfite: 🇺🇸 #ChooseCruz on #SuperTuesday @tedcruz #SecPrimary #CruzCrew  #NeverTrump #TeaParty https://t.co/ZPcoT55LcW,0
704818914694447106,701875617130815490,Christian Lizarbe,7,48,None,What is your best Donald Trump impression? - I dont make impression on stupid   https://t.co/CV8AI0BhH7,0
704818915055112192,2539572489,caitlin,2356,82,she/her,@realDonaldTrump  https://t.co/9L7MwJ0HSj,0
704818915751243776,28135590,Heather,7090,7764,Illinois,RT @TXTeaPartyMOM: Standing room only crowd for @tedcruz rally #SuperTuesday #ChooseCruz https://t.co/az1LzjLVOO,0
704818915617153024,1158900902,Ryan Forgue,340,119,"Chicago, IL","@CNN Projects @HillaryClinton wins Georgia, Virginia. @BernieSanders wins Vermont. #SuperTuesday",0
704818916145635328,1976830374,Amanda Plevinsky,293,1633,Philadelphia,RT @GmoneyRainmaker: Media is in the tank for the #GOP Establishment &amp; Pundits have no clue on how to handle @realDonaldTrump so exciting 2…,0
704818916187627520,115439789,@DjChabert,1187,2650,Stiĺl stuck on planet earth,RT @VaguelyFunnyDan: It's wrong to use Trump's father's KKK membership against him when Donald has worked tirelessly to become a horrific r…,0
704818916049158144,1385815050,ʑɛŋɖყ,765,415,Cole World,"If you support Donald Trump, like this tweet",0
704818916426719232,704816601640648705,VREELAND BEEDLES,0,7,None,"RT @JeanetteJing: @ROBENT805 @cleak_james @RepJohnConyers @SenSanders @wonderfullone 
#NoWeCant
https://t.co/Lu7osIu7RU",0
704818915784806401,475384736,blessed,1306,1001,None,RT @cnnbrk: CNN projects: @HillaryClinton wins Georgia and Virginia. @BernieSanders wins Vermont. https://t.co/nAz9i6Qi1d,0
704818915994689536,200626581,Canuto DeLeon,579,631,"Maryville, Tennessee","RT @tedcruz: #ChooseCruz on #SuperTuesday: https://t.co/0aVwWvmrLh. 

CLICK to remind your friends --&gt; https://t.co/zmSAlv5L7t https://t.co…",0
704818916279738368,48415072,Ben Gittleson,3235,1151,"New York, NY","RT @ABCPolitics: BREAKING: ABC projects Hillary Clinton will win Georgia primary, based on exit poll data https://t.co/zE1HIJ7Vbe https://t…",0
704818916099379200,268551092,Suelyna,418,278,Texas,RT @ShaunKing: Hillary Clinton was 49 years old when she called Black children super-predators. Let's stop acting like it was a childhood m…,0
704818916787355649,703776511363575808,Mezlo Georg,16,203,United States of America,.@HillaryClinton takes Virginia and Georgia @BernieSanders sweeps Vermont #SuperTuesday,0
